comment	Top_Class	HateSpeech_Confidence	Ofensive_Language_Confidence	Neither_Confidence
ashenkeys sub shared rewards   others  chat 	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
monka	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
trkpleb support  stream  sub  free  amazon prime  day free trial  press  subscribe button   stream trkgood	neither	0.05062333787007257	0.3209172054365443	0.6284594566933831
d dcane	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
  get  gustas tu kekw	neither	0.038789414258954755	0.3416424077211236	0.6195681780199217
hello tricko	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
hello p	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
hi chat trkwav	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
jellow	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
 donation train  today ment	neither	0.03771716370490983	0.30348350943586516	0.658799326859225
follow  twitter wtwittercomtrickg	offensive_language	0.03855905578266855	0.4996430144069166	0.4617979298104147
ayy  el trucko	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
    monkas  black   screen monka	neither	0.0688425776513419	0.3074453880852506	0.6237120342634075
forsencd boi	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
  guy  top  good  god	neither	0.03831712605986325	0.338647682109638	0.6230351918304988
trick   live   mins  sec	neither	0.042969654555723706	0.3291666210014131	0.6278637244428631
trick   ur glasses cal	neither	0.05752916883278314	0.32415893640623267	0.6183118947609841
mention gunnar	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
mention   like old turtle  new turtle better	neither	0.047836978182502564	0.2868016209637663	0.6653614008537311
troll	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
trkwave trkwave hello trkmoedusa	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
trklol	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
easy man easi	neither	0.03967051163624991	0.42069798489386934	0.5396315034698808
hey fuck orrn	offensive_language	0.2119566722373994	0.7880356842221122	7.64354048838703e-06
lulw	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
 oport	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
malding kekw	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
lmfao	neither	0.05470637918084239	0.32512982320825545	0.6201637976109021
notlikethi	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
sarcasmtrkwave trkwav	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
 early  mald kekw	neither	0.042215779998293526	0.28348803902252573	0.6742961809791808
stream  started lmfao	neither	0.046138873618736434	0.32807658123919337	0.6257845451420702
hahahaha	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
easy trick   toys   salt kappa	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
trkdebit	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
    udyr   team thats   	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
trks trks 	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
lol	neither	0.020706217963973744	0.4882283491876925	0.4910654328483337
hahahhahahha	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
already malding hahahahah trkmald trkmald trkmald trkmald trkmald trkmald trkmald trkmald	neither	0.03836747278472294	0.3488038557183366	0.6128286714969405
mention breathe homie lol	neither	0.03311014327416588	0.37557878360148006	0.591311073124354
whats  charity	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
turns  trick hates kid	neither	0.039140003535478946	0.3356919927334064	0.6251680037311148
play norm	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
 sejuani kekw	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
tricks  like  udyr players   play	neither	0.04963260411219691	0.3452199914288976	0.6051474044589055
trick meltdown	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
yea man  respect  lmao	neither	0.03826274325392487	0.41735428141313513	0.5443829753329399
trick   live   mins  sec	neither	0.042969654555723706	0.3291666210014131	0.6278637244428631
toys  tot	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
charity   tots  kids lol	neither	0.03344187529439411	0.37303953896756464	0.5935185857380413
dog champ shen	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
  chariti	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
trklegend trklegend trklegend trklegend trklegend trklegend trklegend trklegend trklegend trklegend trklegend trklegend trklegend trklegend trklegend trklegend trklegend trklegend trklegend trklegend trklegend trklegend trklegend trklegend trklegend	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
mention dont even argue   dogs   worth  	neither	0.03878902420551509	0.34164902794595314	0.6195619478485318
toy  thots	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
bruh	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
trkbronz	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
fuck im trying  donate   fucking card gets declin	offensive_language	0.14286777225308556	0.8570967176820307	3.551006488385133e-05
nice 	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
gamble 	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
trkbad trkbad trkbad trkbad trkbad trkbad	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
 tricktat	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
kekw e tu	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
die tos hen	neither	0.42332516120096086	0.03775259629798743	0.5389222425010517
xpeke backdoor	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
die  shen	neither	0.42332516120096086	0.03775259629798743	0.5389222425010517
welcome   hunt	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
kekw oh   	neither	0.051363287716059566	0.22255663153133606	0.7260800807526044
toy  thots   best thing  heard	neither	0.03877179659928389	0.3246700330257902	0.6365581703749259
man fuck  sejuani  mute  kid	offensive_language	0.1394410306019644	0.8588827638715972	0.0016762055264383335
 trucko	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
dont get  donate   kids	neither	0.03896182060605924	0.3387162220660489	0.622321957327892
died tos hen	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
trksmile	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
el trolo  arriv	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
breath	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
rofl	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
take  fat sip	neither	0.15963589037277362	0.20255159812377715	0.6378125115034493
sup fam   guys doin	neither	0.03935766528001266	0.33199770487678176	0.6286446298432057
 got  toy   thot kappa	neither	0.03846524632490682	0.3658237134049182	0.5957110402701751
 minute  man chil	neither	0.03966098895029263	0.41796734368950983	0.5423716673601974
three dblades pogchamp	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
angry toy stream kappa	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
trkopen trkopen trkopen trkopen trkopen trkopen trkopen trkopen trkopen trkopen trkopen trkopen trkopen	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
mention   soda	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
trkkiss trkkiss trkkiss	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
 im still  alone   mofo   friends  parents  sub feelsbadman	neither	0.038126603642800926	0.3664932415615964	0.5953801547956028
pog someone gift sub   guy	neither	0.0390659263568613	0.3369492757805785	0.6239847978625601
yoo truco	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
hi guys     pseudo please 	neither	0.039329663529842476	0.33247296765591416	0.6281973688142433
mention pepehand	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
trkhypers trkchar	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
shen  bot	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
 want  try  udyr top	neither	0.03974101421115624	0.32549127305428766	0.6347677127345561
mention shen  bot	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
  buying  toys ragerus head	neither	0.037949282095925636	0.3559016430979559	0.6061490748061185
smoocherz	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
mute  ass	offensive_language	0.11694646104538015	0.8823070411055711	0.0007464978490487185
almost	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
  sub  money goes   tots	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
ye	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
yes  money goes   thot	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
trkcharity trkcharity trkchar	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
trkcreep trkcreep	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
trkrip	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
 best one  ever  	neither	0.037117384044049184	0.3617844629083327	0.6010981530476182
fruco	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
getting paid	neither	0.03436623416941982	0.41671531742070284	0.5489184484098774
yo sup trick	neither	0.03958655156789427	0.3999173947901132	0.5604960536419925
  free shots  bottom shelf tho	neither	0.03667030240363969	0.3365349626373998	0.6267947349589605
admarino subscribed  tier   subscribed   months 	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
trklegend trklegend trklegend admarino   legend   months   row trklegend trklegend trklegend	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
admarino sub shared rewards   others  chat 	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
big tim	neither	0.022313350369363636	0.40233432049984064	0.5753523291307957
mention   show  runes  game	neither	0.054888441556965414	0.20903577805668375	0.7360757803863508
gracias por el hahacat mention uwu	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
el truuuuckkoooo	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
paco subscribed  twitch prime 	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
paco  subscribed trklegend trklegend	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
paco sub shared rewards   others  chat 	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
  see  runes  screen	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
mention look next  hotbar	neither	0.0405853755481932	0.34368691187556666	0.6157277125762401
mention u  see    screen bottom left	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
dodged ez clap	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
 gift	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
trick ik  always ask  plz   play    dog	neither	0.038281244892856905	0.3669629369611502	0.5947558181459929
trkpleb trkpleb trkpleb	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
  im  pleb	neither	0.03732396775172632	0.41122202234291466	0.5514540099053589
im  pleb 	neither	0.03732396775172632	0.41122202234291466	0.5514540099053589
o	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
ahh thank	neither	0.03900255705981818	0.338024818132087	0.6229726248080948
play full crit dog	neither	0.06275383072192092	0.3223619356025393	0.6148842336755398
plebs rise 	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
yo thanks   gifted sub trkchamp	neither	0.03763471585239229	0.36838769146402783	0.59397759268358
hook  	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
 wish im  lucki	neither	0.038120370800195265	0.3809083624402075	0.5809712667595972
hahacat	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
gg	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
   pleb 	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
plz give   im following u  year	neither	0.038744341045995966	0.3572972876031554	0.6039583713508486
k   kids man biblethump	neither	0.03970764918012727	0.43094047054190615	0.5293518802779665
old el truco back ment	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
pogg	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
shurelias trick	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
ez	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
frankerz	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
kekw na gank	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
lmfao nice gank	neither	0.04970747095480013	0.32684917697514004	0.6234433520700599
hgsga	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
im  pleb  	neither	0.03732396775172632	0.41122202234291466	0.5514540099053589
 lee got fuk	neither	0.038168935534032195	0.376544194107221	0.5852868703587468
trkchariti	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
pogu	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
hoe hoe hoe lul	offensive_language	0.00197003260218331	0.9980299348067464	3.259107020745836e-08
trklol trklol trklol trklol	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
trkheart	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
lee malding kekw	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
imagine  lee sin ganking  self	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
